case concept:name,PO,GR,INV,match,gap,rework,cleared
4507018488_00030,121.0,121.0,121.0,True,0.0,False,False
4507018488_00040,3.0,3.0,3.0,True,0.0,False,False
4507018489_00010,20.0,20.0,20.0,True,0.0,False,False
4507018489_00020,17.0,17.0,17.0,True,0.0,False,False
4507018527_00010,826.0,826.0,826.0,True,0.0,False,True
4507018605_00010,7534.0,7534.0,7534.0,True,0.0,False,True
4507018607_00010,3.0,3.0,3.0,True,0.0,False,False
4507018607_00020,103.0,103.0,103.0,True,0.0,False,False
4507018627_00010,5852.0,5852.0,5852.0,True,0.0,True,True
4507018627_00020,1332.0,1332.0,1332.0,True,0.0,True,True
4507018630_00030,417.0,417.0,417.0,True,0.0,False,True
4507018631_00040,417.0,417.0,417.0,True,0.0,False,True
4507018729_00001,351.0,20359.0,351.0,False,20008.0,False,True
4507018747_00020,78.0,78.0,78.0,True,0.0,True,True
4507018751_00020,898.0,898.0,898.0,True,0.0,False,True
4507018810_00030,4934.0,4934.0,4934.0,True,0.0,False,True
4507018811_00030,2203.0,2203.0,2203.0,True,0.0,True,True
4507018811_00040,1496.0,1496.0,1496.0,True,0.0,True,True
4507018811_00050,1569.0,1569.0,1569.0,True,0.0,True,True
4507018811_00060,4143.0,4143.0,4143.0,True,0.0,True,True
4507018838_00020,34.0,34.0,34.0,True,0.0,False,False
4507018886_00030,651.0,651.0,651.0,True,0.0,False,True
4507018886_00210,231.0,231.0,231.0,True,0.0,False,True
4507018907_00010,38174.0,38174.0,38174.0,True,0.0,True,True
4507019009_00010,34.0,34.0,34.0,True,0.0,False,True
4507019028_00001,1015.0,767928.0,8126.0,False,766913.0,False,True
4507019057_00220,183.0,183.0,183.0,True,0.0,False,True
4507019057_00230,95.0,95.0,95.0,True,0.0,False,True
4507019057_00240,95.0,95.0,95.0,True,0.0,False,True
4507019057_00250,59.0,59.0,59.0,True,0.0,False,True
4507019057_00260,236.0,236.0,236.0,True,0.0,False,True
4507019057_00270,59.0,59.0,59.0,True,0.0,False,True
4507019057_00280,236.0,236.0,236.0,True,0.0,False,True
4507019057_00300,122.0,122.0,122.0,True,0.0,False,True
4507019060_00100,873.0,873.0,873.0,True,0.0,False,True
4507019060_00110,533.0,533.0,533.0,True,0.0,False,True
4507019060_00140,724.0,724.0,724.0,True,0.0,False,True
4507019271_00010,36456.0,36456.0,36456.0,True,0.0,True,True
4507019287_00010,4503.0,4503.0,4503.0,True,0.0,True,True
4507019320_00010,39075.0,39075.0,39075.0,True,0.0,True,True
4507019368_00010,45192.0,45192.0,45192.0,True,0.0,True,True
4507019370_00010,49384.0,49384.0,49384.0,True,0.0,True,True
4507019371_00010,413.0,413.0,413.0,True,0.0,False,True
4507019372_00010,54668.0,54668.0,54668.0,True,0.0,True,True
4507019381_00180,413.0,413.0,413.0,True,0.0,False,True
4507019381_00190,413.0,413.0,413.0,True,0.0,False,True
4507019381_00200,1144.0,1144.0,1144.0,True,0.0,False,True
4507019381_00210,676.0,676.0,676.0,True,0.0,False,True
4507019381_00220,362.0,362.0,362.0,True,0.0,False,True
4507019381_00360,378.0,378.0,378.0,True,0.0,True,True
4507019381_00370,151.0,151.0,151.0,True,0.0,False,True
4507019381_00390,85.0,85.0,85.0,True,0.0,False,True
4507019381_00400,34.0,34.0,34.0,True,0.0,False,True
4507019381_00410,69.0,69.0,69.0,True,0.0,False,True
4507019381_00420,69.0,69.0,69.0,True,0.0,False,True
4507019381_00430,69.0,69.0,69.0,True,0.0,False,True
4507019381_00440,34.0,34.0,34.0,True,0.0,False,True
4507019381_00450,34.0,34.0,34.0,True,0.0,False,True
4507019381_00460,34.0,34.0,34.0,True,0.0,False,True
4507019381_00470,34.0,34.0,34.0,True,0.0,False,True
4507019381_00480,34.0,34.0,34.0,True,0.0,False,True
4507019381_00490,69.0,69.0,69.0,True,0.0,False,True
4507019381_00500,63.0,63.0,63.0,True,0.0,False,True
4507019381_00510,63.0,63.0,63.0,True,0.0,False,True
4507019381_00530,63.0,63.0,63.0,True,0.0,False,True
4507019381_00540,63.0,63.0,63.0,True,0.0,False,True
4507019381_00550,63.0,63.0,63.0,True,0.0,False,True
4507019381_00560,63.0,63.0,63.0,True,0.0,False,True
4507019381_00570,63.0,63.0,63.0,True,0.0,False,True
4507019381_00580,63.0,63.0,63.0,True,0.0,False,True
4507019381_00590,63.0,63.0,63.0,True,0.0,False,True
4507019381_00600,63.0,63.0,63.0,True,0.0,False,True
4507019381_00640,190.0,190.0,190.0,True,0.0,False,True
4507019382_00110,2593.0,2593.0,2593.0,True,0.0,False,True
4507019382_00210,7981.0,7981.0,7981.0,True,0.0,True,True
4507019382_00220,3506.0,3506.0,3506.0,True,0.0,True,True
4507019383_00070,258.0,258.0,258.0,True,0.0,False,True
4507019383_00240,761.0,761.0,761.0,True,0.0,False,True
4507019383_00300,680.0,680.0,680.0,True,0.0,True,True
4507019383_00310,842.0,842.0,842.0,True,0.0,False,True
4507019383_00320,576.0,576.0,576.0,True,0.0,True,True
4507019383_00330,826.0,826.0,826.0,True,0.0,True,True
4507019383_00380,1007.0,1007.0,1007.0,True,0.0,True,True
4507019383_00390,499.0,499.0,499.0,True,0.0,True,True
4507019383_00400,576.0,576.0,576.0,True,0.0,True,True
4507019383_00410,1565.0,1565.0,1565.0,True,0.0,True,True
4507019383_00420,2042.0,2042.0,2042.0,True,0.0,False,True
4507019384_00020,1252.0,1252.0,1252.0,True,0.0,False,True
4507019385_00010,97.0,97.0,97.0,True,0.0,False,True
4507019385_00030,581.0,581.0,581.0,True,0.0,True,True
4507019385_00040,534.0,534.0,534.0,True,0.0,True,True
4507019386_00340,1246.0,1246.0,1246.0,True,0.0,True,True
4507019386_00360,654.0,654.0,654.0,True,0.0,True,True
4507019386_00370,654.0,654.0,654.0,True,0.0,True,True
4507019386_00380,840.0,840.0,840.0,True,0.0,True,True
4507019386_00400,1637.0,1637.0,1637.0,True,0.0,True,True
4507019386_00410,431.0,431.0,431.0,True,0.0,True,True
4507019386_00430,869.0,869.0,869.0,True,0.0,True,True
4507019386_00440,869.0,869.0,869.0,True,0.0,True,True
4507019386_00450,841.0,841.0,841.0,True,0.0,True,True
4507019386_00470,757.0,757.0,757.0,True,0.0,True,True
4507019386_00500,654.0,654.0,654.0,True,0.0,True,True
4507019386_00510,851.0,851.0,851.0,True,0.0,False,True
4507019386_00630,818.0,818.0,818.0,True,0.0,True,True
4507019386_00650,9415.0,9415.0,9415.0,True,0.0,True,True
4507019386_00660,2100.0,2100.0,2100.0,True,0.0,True,True
4507019387_00020,4582.0,4582.0,4582.0,True,0.0,False,False
4507019387_00040,988.0,988.0,988.0,True,0.0,False,True
4507019387_00050,374.0,374.0,374.0,True,0.0,False,True
4507019387_00060,1663.0,1663.0,1663.0,True,0.0,False,True
4507019389_00010,493.0,493.0,493.0,True,0.0,True,True
4507019396_00001,95.0,95.0,95.0,True,0.0,False,True
4507019423_00020,4.0,4.0,4.0,True,0.0,False,False
4507019455_00050,239.0,239.0,239.0,True,0.0,False,True
4507019455_00090,19.0,19.0,19.0,True,0.0,False,True
4507019455_00100,76.0,76.0,76.0,True,0.0,True,True
4507019455_00110,24.0,24.0,24.0,True,0.0,True,True
4507019455_00120,121.0,121.0,121.0,True,0.0,True,True
4507019455_00130,145.0,145.0,145.0,True,0.0,True,True
4507019455_00140,121.0,121.0,121.0,True,0.0,True,True
4507019455_00150,138.0,138.0,138.0,True,0.0,False,True
4507019455_00160,92.0,92.0,92.0,True,0.0,False,True
4507019455_00170,257.0,257.0,257.0,True,0.0,False,True
4507019455_00280,180.0,180.0,180.0,True,0.0,False,True
4507019455_00290,98.0,98.0,98.0,True,0.0,False,True
4507019455_00300,46.0,46.0,46.0,True,0.0,False,True
4507019455_00310,23.0,23.0,23.0,True,0.0,True,True
4507019455_00320,374.0,374.0,374.0,True,0.0,False,True
4507019455_00570,726.0,726.0,726.0,True,0.0,False,True
4507019455_00580,1796.0,1796.0,1796.0,True,0.0,False,True
4507019455_00590,1231.0,1231.0,1231.0,True,0.0,False,True
4507019476_00010,121.0,121.0,121.0,True,0.0,False,True
4507019476_00020,121.0,121.0,121.0,True,0.0,False,True
4507019476_00030,121.0,121.0,121.0,True,0.0,False,True
4507019476_00040,121.0,121.0,121.0,True,0.0,False,True
4507019476_00050,121.0,121.0,121.0,True,0.0,False,True
4507019476_00060,121.0,121.0,121.0,True,0.0,False,True
4507019476_00070,121.0,121.0,121.0,True,0.0,False,True
4507019476_00080,121.0,121.0,121.0,True,0.0,False,True
4507019476_00090,121.0,121.0,121.0,True,0.0,False,True
4507019476_00100,121.0,121.0,121.0,True,0.0,False,True
4507019476_00110,121.0,121.0,121.0,True,0.0,False,True
4507019495_00080,34.0,34.0,34.0,True,0.0,False,False
4507019507_00030,2652.0,2652.0,2652.0,True,0.0,False,False
4507019507_00040,2926.0,2926.0,2926.0,True,0.0,False,False
4507019513_00010,34.0,34.0,34.0,True,0.0,False,True
4507019591_00030,528.0,528.0,528.0,True,0.0,True,True
4507019591_00040,685.0,685.0,685.0,True,0.0,True,True
4507019591_00050,484.0,484.0,484.0,True,0.0,True,True
4507019591_00070,2546.0,2546.0,2546.0,True,0.0,True,True
4507019615_00030,567.0,567.0,567.0,True,0.0,True,True
4507019615_00040,1697.0,1697.0,1697.0,True,0.0,False,True
4507019624_00020,109.0,109.0,109.0,True,0.0,True,True
4507019629_00010,1575.0,1575.0,1575.0,True,0.0,True,True
4507019634_00010,9959.0,9959.0,9959.0,True,0.0,False,True
4507019634_00020,52611.0,52611.0,52611.0,True,0.0,True,True
4507019682_00010,1717.0,1717.0,1717.0,True,0.0,False,True
4507019683_00010,2576.0,2576.0,2576.0,True,0.0,False,True
4507019685_00001,1175.0,1142678.0,11755.0,False,1141503.0,False,True
4507019731_00120,59.0,59.0,59.0,True,0.0,False,True
4507019732_00020,34.0,34.0,34.0,True,0.0,False,True
4507019776_00010,554.0,554.0,554.0,True,0.0,True,False
4507019776_00030,1202.0,1202.0,1202.0,True,0.0,False,True
4507019779_00010,25461.0,50922.0,50922.0,False,25461.0,False,True
4507019779_00020,9924.0,9924.0,9924.0,True,0.0,False,True
4507019789_00020,1082.0,1082.0,1082.0,True,0.0,False,False
4507019791_00020,100.0,100.0,100.0,True,0.0,True,True
4507019804_00040,42.0,42.0,42.0,True,0.0,True,True
4507019808_00160,3185.0,3185.0,3185.0,True,0.0,True,True
4507019830_00030,86.0,86.0,86.0,True,0.0,False,True
4507019888_00010,398.0,398.0,398.0,True,0.0,False,False
4507019888_00020,139.0,139.0,139.0,True,0.0,False,False
4507019893_00020,1495.0,1495.0,1495.0,True,0.0,True,True
4507019898_00030,387.0,387.0,387.0,True,0.0,False,True
4507019898_00040,301.0,301.0,301.0,True,0.0,False,True
4507019898_00050,595.0,595.0,595.0,True,0.0,False,True
4507019898_00060,595.0,595.0,595.0,True,0.0,False,True
4507019898_00070,724.0,724.0,724.0,True,0.0,False,True
4507019898_00080,595.0,595.0,595.0,True,0.0,False,True
4507019898_00090,724.0,724.0,724.0,True,0.0,False,True
4507019898_00100,595.0,595.0,595.0,True,0.0,False,True
4507019898_00120,216.0,216.0,216.0,True,0.0,False,True
4507019898_00130,216.0,216.0,216.0,True,0.0,False,True
4507019898_00160,230.0,230.0,230.0,True,0.0,False,True
4507019898_00170,221.0,221.0,221.0,True,0.0,False,True
4507019898_00180,221.0,221.0,221.0,True,0.0,False,True
4507019898_00190,521.0,521.0,521.0,True,0.0,False,True
4507019898_00250,651.0,651.0,651.0,True,0.0,False,True
4507019898_00260,367.0,367.0,367.0,True,0.0,False,True
4507019898_00270,367.0,367.0,367.0,True,0.0,False,True
4507019898_00280,583.0,583.0,583.0,True,0.0,False,True
4507019898_00290,170.0,170.0,170.0,True,0.0,False,True
4507019898_00300,265.0,265.0,265.0,True,0.0,False,True
4507019934_00010,2190.0,2190.0,2190.0,True,0.0,True,True
4507019934_00020,2163.0,2163.0,2163.0,True,0.0,False,True
4507020011_00140,295.0,295.0,295.0,True,0.0,False,True
4507020024_00110,873.0,873.0,873.0,True,0.0,False,True
4507020031_00010,9.0,9.0,9.0,True,0.0,False,True
4507020031_00030,449.0,449.0,449.0,True,0.0,False,True
4507020031_00040,41.0,41.0,41.0,True,0.0,False,True
4507020031_00050,41.0,41.0,41.0,True,0.0,False,True
4507020031_00270,41.0,41.0,41.0,True,0.0,False,True
4507020031_00310,146.0,146.0,146.0,True,0.0,True,True
4507020031_00320,586.0,586.0,586.0,True,0.0,True,True
4507020031_00330,146.0,146.0,146.0,True,0.0,True,True
4507020031_00340,92.0,92.0,92.0,True,0.0,False,True
4507020031_00350,72.0,72.0,72.0,True,0.0,True,True
4507020031_00360,48.0,48.0,48.0,True,0.0,True,True
4507020031_00370,231.0,231.0,231.0,True,0.0,True,True
4507020031_00390,231.0,231.0,231.0,True,0.0,True,True
4507020031_00400,231.0,231.0,231.0,True,0.0,True,True
4507020031_00410,898.0,898.0,898.0,True,0.0,False,True
4507020031_00420,25.0,25.0,25.0,True,0.0,False,True
4507020031_00430,23.0,23.0,23.0,True,0.0,False,True
4507020192_00010,4571.0,4571.0,4571.0,True,0.0,False,True
4507020246_00150,59.0,59.0,59.0,True,0.0,False,True
4507020246_00160,145.0,145.0,145.0,True,0.0,False,True
4507020281_00010,38908.0,38908.0,38908.0,True,0.0,False,True
4507020342_00010,34876.0,34876.0,34876.0,True,0.0,True,True
4507020362_00010,1603.0,1603.0,1603.0,True,0.0,False,True
4507020411_00010,38908.0,38908.0,38908.0,True,0.0,False,True
4507020416_00010,424.0,424.0,424.0,True,0.0,False,True
4507020420_00010,49384.0,49384.0,49384.0,True,0.0,False,True
4507020422_00010,54939.0,54939.0,54939.0,True,0.0,True,True
4507020425_00010,259.0,259.0,259.0,True,0.0,False,True
4507020425_00020,259.0,259.0,259.0,True,0.0,False,True
4507020445_00030,1673.0,1673.0,1673.0,True,0.0,False,False
4507020447_00010,79.0,79.0,79.0,True,0.0,False,False
4507020454_00010,337.0,337.0,337.0,True,0.0,True,False
4507020455_00020,1870.0,1870.0,1870.0,True,0.0,True,True
4507020455_00030,2104.0,2104.0,2104.0,True,0.0,True,True
4507020455_00040,1636.0,1636.0,1636.0,True,0.0,True,True
4507020455_00110,1922.0,1922.0,1922.0,True,0.0,True,True
4507020455_00140,616.0,616.0,616.0,True,0.0,True,True
4507020467_00010,39563.0,39563.0,39563.0,True,0.0,False,True
4507020471_00040,433.0,433.0,433.0,True,0.0,False,True
4507020471_00050,727.0,727.0,727.0,True,0.0,False,True
4507020471_00060,727.0,727.0,727.0,True,0.0,False,True
4507020471_00070,433.0,433.0,433.0,True,0.0,False,True
4507020479_00020,2085.0,2085.0,2085.0,True,0.0,False,True
4507020489_00010,12055.0,12055.0,12055.0,True,0.0,False,True
4507020520_00040,126.0,126.0,126.0,True,0.0,False,True
4507020520_00050,25.0,25.0,25.0,True,0.0,False,True
4507020531_00020,66.0,66.0,66.0,True,0.0,True,True
4507020531_00030,76.0,76.0,76.0,True,0.0,True,True
4507020531_00060,449.0,449.0,449.0,True,0.0,False,True
4507020531_00170,898.0,898.0,898.0,True,0.0,False,True
4507020555_00050,31.0,31.0,31.0,True,0.0,False,True
4507020555_00060,118.0,118.0,118.0,True,0.0,False,True
4507020555_00070,59.0,59.0,59.0,True,0.0,False,True
4507020555_00080,116.0,116.0,116.0,True,0.0,False,True
4507020555_00200,511.0,511.0,511.0,True,0.0,False,True
4507020555_00210,157.0,157.0,157.0,True,0.0,False,True
4507020555_00220,118.0,118.0,118.0,True,0.0,False,True
4507020567_00020,2007.0,2007.0,2007.0,True,0.0,False,True
4507020572_00080,257.0,257.0,257.0,True,0.0,False,True
4507020574_00030,623.0,623.0,623.0,True,0.0,False,True
4507020580_00090,3402.0,3402.0,3402.0,True,0.0,True,True
4507020598_00010,55557.0,55557.0,55557.0,True,0.0,False,True
4507020625_00010,267.0,267.0,267.0,True,0.0,True,True
4507020625_00020,98.0,98.0,98.0,True,0.0,True,True
4507020625_00050,69.0,69.0,69.0,True,0.0,True,True
4507020637_00010,55474.0,55474.0,55474.0,True,0.0,True,True
4507020649_00010,59569.0,59569.0,59569.0,True,0.0,False,True
4507020652_00010,39712.0,39712.0,39712.0,True,0.0,False,True
4507020673_00010,580.0,580.0,580.0,True,0.0,False,True
4507020674_00010,290.0,290.0,290.0,True,0.0,False,True
4507020677_00010,1241.0,1241.0,1241.0,True,0.0,False,True
4507020680_00050,444.0,444.0,444.0,True,0.0,False,True
4507020680_00060,367.0,367.0,367.0,True,0.0,False,True
4507020680_00070,179.0,179.0,179.0,True,0.0,False,True
4507020680_00090,521.0,521.0,521.0,True,0.0,False,True
4507020680_00100,347.0,347.0,347.0,True,0.0,False,True
4507020680_00110,361.0,361.0,361.0,True,0.0,True,True
4507020680_00120,391.0,391.0,391.0,True,0.0,False,True
4507020680_00130,601.0,601.0,601.0,True,0.0,True,True
4507020680_00140,179.0,179.0,179.0,True,0.0,False,True
4507020680_00150,196.0,196.0,196.0,True,0.0,False,True
4507020686_00010,988.0,988.0,988.0,True,0.0,True,True
4507020686_00020,1007.0,1007.0,1007.0,True,0.0,True,True
4507020704_00010,16170.0,16170.0,16170.0,True,0.0,True,True
4507020709_00010,1991.0,1991.0,1991.0,True,0.0,True,True
4507020709_00020,3089.0,3089.0,3089.0,True,0.0,True,True
4507020709_00030,3290.0,3290.0,3290.0,True,0.0,True,True
4507020709_00040,10877.0,10877.0,10877.0,True,0.0,True,True
4507020748_00010,6001.0,6001.0,6001.0,True,0.0,True,True
4507020757_00010,3585.0,3585.0,3585.0,True,0.0,False,True
4507020773_00010,11691.0,11691.0,11691.0,True,0.0,False,True
4507020773_00030,1344.0,1344.0,1344.0,True,0.0,False,True
4507020786_00010,127.0,127.0,127.0,True,0.0,False,True
4507020830_00010,236.0,236.0,236.0,True,0.0,False,True
4507020839_00150,60.0,60.0,60.0,True,0.0,False,True
4507020952_00010,55269.0,55269.0,55269.0,True,0.0,True,True
4507020956_00010,55557.0,55557.0,55557.0,True,0.0,True,True
4507020999_00010,112.0,112.0,112.0,True,0.0,False,True
4507021021_00010,2405.0,2405.0,2405.0,True,0.0,False,True
4507021022_00010,1603.0,1603.0,1603.0,True,0.0,False,True
4507021047_00010,20246.0,20246.0,20246.0,True,0.0,True,True
4507021053_00010,25461.0,25461.0,25461.0,True,0.0,False,True
4507021065_00001,893.0,527152.0,5360.0,False,526259.0,False,True
4507021089_00080,177.0,177.0,177.0,True,0.0,False,True
4507021099_00010,11.0,11.0,11.0,True,0.0,False,False
4507021105_00020,196.0,196.0,196.0,True,0.0,False,True
4507021110_00010,3.0,3.0,3.0,True,0.0,False,False
4507021111_00010,3.0,3.0,3.0,True,0.0,False,False
4507021111_00020,116.0,116.0,116.0,True,0.0,False,False
4507021115_00010,29.0,29.0,29.0,True,0.0,False,False
4507021207_00010,23122.0,23122.0,23122.0,True,0.0,False,True
4507021309_00010,2421.0,2421.0,2421.0,True,0.0,False,True
4507021309_00020,2394.0,2394.0,2394.0,True,0.0,True,True
4507021310_00010,3844.0,3844.0,3844.0,True,0.0,True,True
4507021310_00020,767.0,767.0,767.0,True,0.0,True,True
4507021311_00320,676.0,676.0,676.0,True,0.0,True,True
4507021311_00350,413.0,413.0,413.0,True,0.0,False,True
4507021311_00360,413.0,413.0,413.0,True,0.0,True,True
4507021311_00370,676.0,676.0,676.0,True,0.0,False,True
4507021311_00380,413.0,413.0,413.0,True,0.0,True,True
4507021311_00390,413.0,413.0,413.0,True,0.0,True,True
4507021311_00410,181.0,181.0,181.0,True,0.0,False,True
4507021311_00740,59.0,59.0,59.0,True,0.0,False,True
4507021311_00750,34.0,34.0,34.0,True,0.0,False,True
4507021311_00760,103.0,103.0,103.0,True,0.0,False,True
4507021311_00770,69.0,69.0,69.0,True,0.0,False,True
4507021311_00780,34.0,34.0,34.0,True,0.0,False,True
4507021311_00790,34.0,34.0,34.0,True,0.0,False,True
4507021311_00800,34.0,34.0,34.0,True,0.0,False,True
4507021311_00810,103.0,103.0,103.0,True,0.0,False,True
4507021311_00820,276.0,276.0,276.0,True,0.0,False,True
4507021311_00830,63.0,63.0,63.0,True,0.0,False,True
4507021311_00840,127.0,127.0,127.0,True,0.0,False,True
4507021311_00850,63.0,63.0,63.0,True,0.0,False,True
4507021311_00860,63.0,63.0,63.0,True,0.0,False,True
4507021311_00870,63.0,63.0,63.0,True,0.0,False,True
4507021311_00880,63.0,63.0,63.0,True,0.0,False,True
4507021311_00890,234.0,234.0,234.0,True,0.0,False,True
4507021311_00900,63.0,63.0,63.0,True,0.0,False,True
4507021311_00950,340.0,340.0,340.0,True,0.0,True,True
4507021311_00970,170.0,170.0,170.0,True,0.0,False,True
4507021311_00980,170.0,170.0,170.0,True,0.0,False,True
4507021311_00990,340.0,340.0,340.0,True,0.0,False,True
4507021311_01000,170.0,170.0,170.0,True,0.0,False,True
4507021312_00030,1332.0,1332.0,1332.0,True,0.0,True,True
4507021312_00040,1332.0,1332.0,1332.0,True,0.0,True,True
4507021313_00090,2723.0,2723.0,2723.0,True,0.0,False,True
4507021313_00100,1652.0,1652.0,1652.0,True,0.0,False,True
4507021314_00010,276.0,276.0,276.0,True,0.0,False,True
4507021315_00010,260.0,260.0,260.0,True,0.0,False,True
4507021316_00070,417.0,417.0,417.0,True,0.0,False,True
4507021318_00010,3142.0,3142.0,3142.0,True,0.0,False,True
4507021318_00020,430.0,430.0,430.0,True,0.0,False,True
4507021318_00030,3142.0,3142.0,3142.0,True,0.0,False,True
4507021318_00040,3877.0,3877.0,3877.0,True,0.0,False,True
4507021318_00050,3142.0,3142.0,3142.0,True,0.0,False,True
4507021318_00060,3015.0,3015.0,3015.0,True,0.0,False,True
4507021318_00070,861.0,861.0,861.0,True,0.0,False,True
4507021326_00010,59577.0,59577.0,59577.0,True,0.0,False,True
4507021353_00001,632.0,58187.0,632.0,False,57555.0,False,True
4507021376_00080,83.0,83.0,83.0,True,0.0,False,True
4507021376_00090,83.0,83.0,83.0,True,0.0,False,True
4507021376_00130,449.0,449.0,449.0,True,0.0,False,True
4507021376_00170,161.0,161.0,161.0,True,0.0,True,True
4507021376_00240,209.0,209.0,209.0,True,0.0,False,True
4507021376_00250,190.0,190.0,190.0,True,0.0,False,True
